id,index,millis,gas_index,mes_index,temperature,pressure,humidity,gas_resistance,status,label
967467615,0,1888811,1,34,32.17,93353.20,38.38,299327.69,b0,cigarro
967467615,0,1889596,2,39,31.35,93356.94,38.23,63534660,b0,cigarro
967467615,0,1890283,3,44,31.98,93353.16,38.37,401253.91,b0,cigarro
967467615,0,1890970,4,49,31.91,93355.06,38.35,2684141.50,b0,cigarro
967467615,0,1895364,0,29,31.85,93359.07,38.24,1469153.50,b0,cigarro
967467615,0,1896051,1,34,32.20,93354.61,38.26,298020.97,b0,cigarro
967467615,0,1896836,2,39,31.39,93356.45,38.11,64235236,b0,cigarro
967467615,0,1897523,3,44,32.02,93351.06,38.24,401726.16,b0,cigarro
967467615,0,1898210,4,49,31.96,93352.52,38.22,2676249.50,b0,cigarro
967467615,0,1902604,0,29,31.88,93354.67,38.11,1465998.62,b0,cigarro
967467615,0,1903389,1,34,32.22,93352.80,38.14,296983.75,b0,cigarro
967467615,0,1904076,2,39,31.41,93356.34,38.01,63350412,b0,cigarro
967467615,0,1904763,3,44,32.04,93354.32,38.14,398909.22,b0,cigarro
967467615,0,1905450,4,49,31.97,93348.80,38.13,2689428.75,b0,cigarro
967467615,0,1909844,0,29,31.90,93358.12,38.10,1472322.12,b0,cigarro
967467615,0,1910629,1,34,32.24,93356.92,38.15,294676.25,b0,cigarro
967467615,0,1911316,2,39,31.41,93351.10,38.02,64000000,b0,cigarro
967467615,0,1912003,3,44,32.03,93354.01,38.14,401018.22,b0,cigarro
967467615,0,1912690,4,49,31.95,93347.54,38.13,2694736.75,b0,cigarro
967467615,0,1917084,0,29,31.87,93354.73,38.10,1475504.37,b0,cigarro
967467615,0,1917869,1,34,32.21,93353.34,38.13,298020.97,b0,cigarro
967467615,0,1918556,2,39,31.38,93355.94,38.01,64140936,b0,cigarro
967467615,0,1919243,3,44,32,93355.02,38.12,400312.75,b0,cigarro
967467615,0,1919930,4,49,31.93,93352.69,38.12,2692080.25,b0,cigarro
967467615,0,1924324,0,29,31.87,93351.09,38.07,1469153.50,b0,cigarro
967467615,0,1925109,1,34,32.22,93350.84,38.12,295953.75,b0,cigarro
967467615,0,1925796,2,39,31.40,93353.97,37.98,63953160,b0,cigarro
967467615,0,1926483,3,44,32.02,93348.06,38.11,400078.13,b0,cigarro
967467615,0,1927170,4,49,31.95,93352.76,38.11,2678875,b0,cigarro
967467615,0,1931564,0,29,31.87,93351.14,38.07,1465998.62,b0,cigarro
967467615,0,1932349,1,34,32.21,93352.31,38.10,297242.38,b0,cigarro
967467615,0,1933036,2,39,31.39,93355.24,37.98,63719980,b0,cigarro
967467615,0,1933723,3,44,32.01,93355.98,38.09,398676.28,b0,cigarro
967467615,0,1934410,4,49,31.94,93359.03,38.09,2678875,b0,cigarro
967467615,0,1938814,0,29,31.84,93356.95,38.06,1462857.12,b0,cigarro
967467615,0,1939501,1,34,32.18,93349.55,38.10,296983.75,b0,cigarro
967467615,0,1940286,2,39,31.35,93352.93,37.96,64046908,b0,cigarro
967467615,0,1940973,3,44,31.98,93353.99,38.10,399843.81,b0,cigarro
967467615,0,1941660,4,49,31.90,93347.90,38.11,2684141.50,b0,cigarro
967467615,0,1946054,0,29,31.81,93360.40,38.10,1473911.50,b0,cigarro
967467615,0,1946741,1,34,32.15,93351.72,38.16,296725.59,b0,cigarro
967467615,0,1947526,2,39,31.32,93353.74,38.03,64000000,b0,cigarro
967467615,0,1948213,3,44,31.95,93352.37,38.17,399609.75,b0,cigarro
967467615,0,1948900,4,49,31.88,93349.23,38.16,2694736.75,b0,cigarro
967467615,0,1953284,0,29,31.81,93359.19,38.14,1481910.25,b0,cigarro
967467615,0,1954069,1,34,32.14,93348.78,38.20,296210.59,b0,cigarro
967467615,0,1954756,2,39,31.32,93350.69,38.06,64000000,b0,cigarro
967467615,0,1955443,3,44,31.95,93353.16,38.18,401726.16,b0,cigarro
967467615,0,1956130,4,49,31.88,93357.48,38.19,2705416,b0,cigarro
967467615,0,1960524,0,29,31.81,93353.38,38.15,1478700.37,b0,cigarro
967467615,0,1961309,1,34,32.15,93353.13,38.20,298020.97,b0,cigarro
967467615,0,1961996,2,39,31.32,93349.71,38.07,63906388,b0,cigarro
967467615,0,1962683,3,44,31.95,93354.37,38.21,401489.91,b0,cigarro
967467615,0,1963370,4,49,31.88,93357.66,38.19,2708099.25,b0,cigarro
967467615,0,1967764,0,29,31.78,93352.14,38.15,1478700.37,b0,cigarro
967467615,0,1968549,1,34,32.12,93352.55,38.19,298542.28,b0,cigarro
967467615,0,1969236,2,39,31.30,93355.66,38.08,64000000,b0,cigarro
967467615,0,1969923,3,44,31.93,93346.69,38.20,401726.16,b0,cigarro
967467615,0,1970610,4,49,31.85,93357.85,38.19,2694736.75,b0,cigarro
967467615,0,1975004,0,29,31.77,93352.59,38.16,1475504.37,b0,cigarro
967467615,0,1975789,1,34,32.12,93354.40,38.21,296467.88,b0,cigarro
967467615,0,1976476,2,39,31.28,93352.96,38.08,64424676,b0,cigarro
967467615,0,1977163,3,44,31.90,93351.28,38.19,400312.75,b0,cigarro
967467615,0,1977850,4,49,31.83,93354.78,38.20,2697398.75,b0,cigarro
967467615,0,1982244,0,29,31.75,93351.18,38.23,1488372.12,b0,cigarro
967467615,0,1982931,1,34,32.08,93353.63,38.29,298281.38,b0,cigarro
967467615,0,1983716,2,39,31.25,93351.40,38.15,64046908,b0,cigarro
